# time,JS220-005622.i,JS220-005622.v
2.589003276079893112e-02,2.180425636470317841e-02,5.110526084899902344e+00
2.594803273677825928e-02,2.086471393704414368e-02,5.110783100128173828e+00
2.600603271275758743e-02,2.201623097062110901e-02,5.110504627227783203e+00
2.606403268873691559e-02,2.049315348267555237e-02,5.110689640045166016e+00
2.612203266471624374e-02,2.042077295482158661e-02,5.110870838165283203e+00
2.618003264069557190e-02,2.099150791764259338e-02,5.110975265502929688e+00
2.623803261667490005e-02,1.988191716372966766e-02,5.110958576202392578e+00
2.629603259265422821e-02,2.150609530508518219e-02,5.110401630401611328e+00
2.635403349995613098e-02,2.112356759607791901e-02,5.110743999481201172e+00
2.641203347593545914e-02,2.110790647566318512e-02,5.110652923583984375e+00
2.647003345191478729e-02,2.134037762880325317e-02,5.111068248748779297e+00
2.652803342789411545e-02,2.081098221242427826e-02,5.111586570739746094e+00
2.658603340387344360e-02,2.134689502418041229e-02,5.111637115478515625e+00
2.664403337985277176e-02,2.010553888976573944e-02,5.111267566680908203e+00
2.670203335583209991e-02,2.158236131072044373e-02,5.110716342926025391e+00
2.676003333181142807e-02,2.087637037038803101e-02,5.110967636108398438e+00
2.681903354823589325e-02,2.100758254528045654e-02,5.110862255096435547e+00
2.687703352421522141e-02,2.163337729871273041e-02,5.110728740692138672e+00
2.693503350019454956e-02,2.070716582238674164e-02,5.110928058624267578e+00
2.699303347617387772e-02,2.139981091022491455e-02,5.110812664031982422e+00
2.705103438347578049e-02,2.013392932713031769e-02,5.111059188842773438e+00
2.710903435945510864e-02,2.048536762595176697e-02,5.111632347106933594e+00
2.716703433543443680e-02,2.075184881687164307e-02,5.111130714416503906e+00
2.722503431141376495e-02,2.035542763769626617e-02,5.110963821411132812e+00
